,NWP,SP,AUS,IND,SWA,SEA,NEA,ARC,ACC,NEP,NWA
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0018584280303030303,48.69051438053097,5.180651041666667,7.376675347222222,2.795753205128205,0.8526164130935915,1.7763442095588236,0.0,10.600798611111111,16.220025426329403,2.60863309352518
2,1.290423768939394,8.003512168141594,2.6816666666666666,2.9278211805555556,5.393669871794872,14.93224124020286,3.0839255290530847,26.870927372685184,1.6445601851851852,6.319670334487747,0.2512284512013031
3,0.0,3.1277286135693214,3.9448567708333333,2.0704600694444446,5.675741185897436,0.5748616874135546,0.12162224264705883,17.844111689814813,4.279189814814814,4.2693583505034125,0.09518121351975024
4,0.0,5.713560103244838,6.490338541666667,1.9872309027777777,2.3216145833333335,14.706950207468878,0.009754136029411765,17.708622685185187,12.627835648148148,8.117341048909152,1.1425817836297
5,0.3580255681818182,18.442090707964603,3.7920442708333333,4.936189236111111,4.583133012820513,13.203034232365146,0.06479779411764706,16.957241030092593,10.234618055555556,4.850992942001666,0.0
6,3.634481534090909,4.023534292035398,11.078971354166667,4.5578819444444445,0.21372195512820513,2.0411595205163673,0.0,0.0,8.461394675925925,0.6291993628804816,0.0
7,0.0,0.5856471238938054,6.018138020833334,0.99890625,9.871654647435898,1.9517058552328261,3.083827732693687,5.943793402777778,12.820798611111112,2.67233644586676,0.0
8,2.488008996212121,2.1000276548672567,0.22157552083333334,0.010130208333333333,8.869891826923077,16.452417588750578,0.0,8.13425925925926,4.61416087962963,1.817135007963994,0.0
9,5.548757102272727,13.685149336283185,0.8169661458333334,4.356848958333333,2.152383814102564,8.828708506224068,2.4854269413558105,0.0,10.812494212962964,11.878611196352637,0.3247183385367178
10,0.0,27.412380162241888,2.576471354166667,8.946788194444444,3.4602964743589744,0.7726573305670816,0.0,0.0,25.534716435185185,18.985387167010067,0.0
11,0.0,10.345243362831859,0.9737369791666667,4.586970486111111,12.77383814102564,14.070965882895344,0.027601551291248208,0.0,15.96916087962963,10.640845790773458,0.0
12,2.887973484848485,4.185324483775811,0.3937760416666667,1.1969010416666668,0.4054086538461538,0.001152604887044721,0.28428308823529413,0.0009765625,7.906412037037037,11.77078310171993,0.0
13,2.131818181818182,6.538191371681416,0.4864453125,2.330763888888889,3.1063100961538463,8.545262793914246,8.311664107335007,5.545580150462963,12.489918981481482,3.0526061987637543,3.339405456766662
14,7.76467803030303,1.5954185103244838,2.6309114583333333,6.555486111111111,3.5790464743589743,9.342672314430613,0.22522081241032998,0.001193576388888889,5.109537037037037,16.549340230590506,0.0
15,4.841062973484848,46.291095132743365,2.516940104166667,12.152864583333333,3.579286858974359,7.547576648224988,5.663589770893114,0.020478877314814816,5.491122685185185,47.612847602764745,2.2375458124066783
16,23.893122632575757,47.496340339233036,29.9817578125,18.20513888888889,14.05761217948718,11.19822786998617,13.072247410778335,10.863845486111112,8.974837962962964,18.368389519676178,12.700692276367585
17,15.411967329545455,6.2615505162241885,10.649765625,6.612013888888889,1.4627804487179488,1.7328578838174273,2.528802849264706,0.0,6.812633101851852,3.8789180658454256,4.031437491516221
18,8.590613162878787,7.054553834808259,9.46046875,6.755399305555556,6.942768429487179,1.5522706316274781,3.1476548489060256,0.0,4.096059027777778,6.96983911270878,4.153793945975295
19,11.277675189393939,10.859743731563421,12.414283854166667,7.254522569444444,7.127864583333333,6.268531005071462,5.787350643382353,9.90842013888889,6.417141203703704,6.821811114520772,2.421827066648568
20,3.2351917613636365,20.989804572271385,13.537317708333333,9.819123263888889,10.0234375,2.489917588750576,8.59915093705165,16.762709780092592,12.901736111111111,10.771163035377668,1.3796117822722953
21,5.403562973484848,12.387997787610619,2.60796875,3.9785243055555557,9.014583333333333,21.22127132319041,16.669273728927546,14.53396267361111,12.256226851851851,5.628395657066036,20.201818922220713
